size,heur,expanded,branching,cost,time
3x3,linearConflict,1345,1.45,19,172
3x3,NMaxSwap,2183,1.76,14,172
4x4,NMaxSwap,2052,2.27,10,172
3x3,manhattan,5804,1.68,17,170
3x3,manhattan,5691,1.68,17,170
3x3,manhattan,5646,1.81,15,169
3x3,manhattan,5810,1.62,18,169
3x3,linearConflict,1338,1.57,16,168
3x3,manhattan,5959,1.58,19,168
4x4,linearConflict,1139,1.56,16,167
3x3,NMaxSwap,1972,2.06,11,167
4x4,NMaxSwap,1568,1.74,14,166
3x3,linearConflict,1510,1.46,19,164
4x4,linearConflict,877,1.39,20,164
3x3,manhattan,5658,1.62,18,164
3x3,NMaxSwap,1632,1.6,16,163
4x4,NMaxSwap,1503,1.59,16,162
3x3,linearConflict,1236,1.61,15,161
3x3,manhattan,5225,1.57,19,161
3x3,manhattan,5207,1.53,20,161
4x4,manhattan,4576,1.54,20,161
4x4,NMaxSwap,1408,1.72,14,161
3x3,linearConflict,1305,1.41,20,160
4x4,linearConflict,1056,1.41,20,160
4x4,manhattan,4449,1.73,16,160
4x4,linearConflict,947,1.54,16,159
3x3,NMaxSwap,1984,2.06,11,159
4x4,NMaxSwap,1519,1.66,15,159
4x4,linearConflict,992,1.43,19,158
4x4,NMaxSwap,1660,2.23,10,158
4x4,NMaxSwap,1395,1.66,15,158
3x3,linearConflict,1269,1.52,17,157
3x3,manhattan,5079,1.87,14,157
4x4,NMaxSwap,1451,1.81,13,157
3x3,linearConflict,1207,1.47,18,156
3x3,manhattan,5027,1.57,19,156
4x4,manhattan,4064,1.87,14,156
4x4,NMaxSwap,1398,1.5,18,156
3x3,linearConflict,1271,1.62,15,155
3x3,manhattan,4653,1.87,14,155
3x3,NMaxSwap,1760,1.91,12,155
3x3,NMaxSwap,1532,1.79,13,155
3x3,linearConflict,1228,1.47,18,154
3x3,NMaxSwap,1511,1.71,14,153
3x3,linearConflict,1068,1.4,20,152
3x3,linearConflict,1090,1.51,17,151
4x4,NMaxSwap,1432,1.81,13,151
3x3,NMaxSwap,1765,1.9,12,150
4x4,linearConflict,713,1.41,19,148
3x3,linearConflict,971,1.46,18,147
4x4,linearConflict,772,1.38,20,147
3x3,manhattan,4282,1.76,15,147
3x3,NMaxSwap,1394,1.7,14,146
4x4,NMaxSwap,1294,1.49,18,146
3x3,NMaxSwap,1362,1.78,13,145
4x4,NMaxSwap,1256,1.77,13,145
4x4,NMaxSwap,1193,1.63,15,145
3x3,linearConflict,915,1.53,16,144
4x4,NMaxSwap,1202,1.53,17,144
3x3,linearConflict,939,1.41,19,143
3x3,NMaxSwap,1502,1.78,13,143
3x3,linearConflict,967,1.49,17,142
3x3,manhattan,4003,1.84,14,142
3x3,manhattan,3857,1.54,19,142
4x4,NMaxSwap,1039,1.62,15,142
3x3,linearConflict,948,1.42,19,141
4x4,manhattan,3156,2.04,12,141
4x4,NMaxSwap,1022,1.68,14,141
4x4,linearConflict,726,1.38,20,140
3x3,linearConflict,944,1.52,16,139
4x4,linearConflict,703,1.47,17,139
4x4,linearConflict,645,1.43,18,139
3x3,manhattan,3877,1.63,17,139
3x3,manhattan,4072,1.54,19,139
3x3,NMaxSwap,1204,1.67,14,139
4x4,NMaxSwap,1096,1.51,17,139
3x3,linearConflict,880,1.52,16,138
3x3,manhattan,3646,1.75,15,138
4x4,NMaxSwap,1109,1.75,13,138
4x4,NMaxSwap,1035,1.61,15,138
3x3,manhattan,3506,1.67,16,137
4x4,manhattan,3104,1.5,20,137
3x3,NMaxSwap,1158,2.13,10,137
3x3,NMaxSwap,1275,1.76,13,137
3x3,linearConflict,767,1.61,14,136
4x4,linearConflict,558,1.38,19,136
3x3,NMaxSwap,1241,1.75,13,135
3x3,linearConflict,733,1.75,12,134
3x3,manhattan,3270,1.53,19,134
3x3,NMaxSwap,1124,1.74,13,134
4x4,NMaxSwap,964,1.83,12,134
3x3,linearConflict,699,1.67,13,133
3x3,linearConflict,815,1.37,20,133
3x3,manhattan,3208,1.52,19,133
3x3,NMaxSwap,984,1.92,11,133
4x4,NMaxSwap,918,1.74,13,133
3x3,linearConflict,763,1.61,14,132
3x3,linearConflict,793,1.38,20,132
3x3,manhattan,3440,1.67,16,132
4x4,manhattan,3095,1.57,18,132
4x4,NMaxSwap,838,1.46,18,132
3x3,linearConflict,734,1.55,15,131
3x3,manhattan,3296,1.57,18,131
3x3,NMaxSwap,1017,1.73,13,131
3x3,linearConflict,761,1.46,17,130
3x3,linearConflict,823,1.43,18,130
3x3,linearConflict,807,1.38,20,130
3x3,manhattan,3293,1.49,20,130
3x3,NMaxSwap,960,1.81,12,130
4x4,NMaxSwap,1046,1.66,14,130
3x3,linearConflict,700,1.6,14,129
3x3,linearConflict,741,1.39,19,129
3x3,linearConflict,719,1.67,13,128
3x3,NMaxSwap,958,1.64,14,128
4x4,NMaxSwap,881,1.66,14,128
3x3,linearConflict,720,1.5,16,127
4x4,linearConflict,495,1.35,20,127
3x3,NMaxSwap,908,1.8,12,127
3x3,linearConflict,644,1.46,17,126
3x3,linearConflict,727,1.36,20,126
3x3,manhattan,3031,1.66,16,126
3x3,manhattan,3022,1.48,20,126
3x3,NMaxSwap,850,1.79,12,126
4x4,NMaxSwap,832,1.73,13,126
4x4,linearConflict,387,1.33,20,125
3x3,manhattan,2883,1.72,15,125
3x3,manhattan,2717,1.55,18,125
3x3,NMaxSwap,848,1.71,13,125
4x4,NMaxSwap,754,1.57,15,125
3x3,manhattan,2897,1.71,15,124
3x3,manhattan,2900,1.56,18,124
4x4,manhattan,2672,1.56,18,124
4x4,manhattan,2624,1.52,19,124
4x4,manhattan,2467,1.52,19,124
3x3,NMaxSwap,798,1.9,11,124
4x4,NMaxSwap,734,1.71,13,124
3x3,linearConflict,622,1.49,16,123
3x3,manhattan,2946,1.56,18,123
3x3,manhattan,2969,1.56,18,123
3x3,NMaxSwap,858,1.9,11,123
3x3,manhattan,2611,1.54,18,122
4x4,manhattan,2212,1.51,19,122
3x3,NMaxSwap,887,2.04,10,122
3x3,linearConflict,632,1.49,16,121
4x4,NMaxSwap,715,1.52,16,121
4x4,NMaxSwap,732,1.44,18,121
4x4,linearConflict,390,1.76,11,120
4x4,linearConflict,435,1.39,18,120
3x3,manhattan,2743,1.55,18,120
3x3,NMaxSwap,767,1.87,11,120
4x4,NMaxSwap,658,1.6,14,120
4x4,NMaxSwap,725,1.47,17,120
4x4,manhattan,2297,1.59,17,118
4x4,manhattan,2252,1.47,20,118
4x4,NMaxSwap,653,1.46,17,118
3x3,linearConflict,627,1.38,19,117
3x3,NMaxSwap,655,1.76,12,117
3x3,NMaxSwap,745,1.68,13,117
4x4,NMaxSwap,681,1.5,16,117
3x3,manhattan,2502,1.77,14,116
3x3,manhattan,2545,1.7,15,116
4x4,NMaxSwap,586,1.6,14,116
3x3,linearConflict,468,1.61,13,115
3x3,linearConflict,488,1.5,15,115
4x4,linearConflict,281,1.31,20,115
3x3,manhattan,2349,1.54,18,115
4x4,manhattan,2416,1.47,20,115
4x4,manhattan,2246,1.47,20,115
3x3,linearConflict,498,1.34,20,114
4x4,linearConflict,338,1.85,10,114
4x4,linearConflict,302,1.31,20,114
3x3,NMaxSwap,719,1.75,12,114
3x3,linearConflict,473,1.68,12,113
3x3,linearConflict,509,1.39,18,113
4x4,linearConflict,312,1.34,19,113
4x4,linearConflict,329,1.33,19,112
4x4,linearConflict,334,1.32,20,112
3x3,manhattan,2458,1.5,19,112
3x3,linearConflict,438,1.68,12,111
3x3,linearConflict,510,1.36,19,111
4x4,linearConflict,289,1.73,11,111
4x4,linearConflict,321,1.34,19,111
4x4,manhattan,1843,1.49,19,111
4x4,NMaxSwap,555,1.59,14,111
4x4,NMaxSwap,535,1.58,14,111
3x3,manhattan,2220,1.53,18,110
3x3,NMaxSwap,603,1.58,14,110
4x4,NMaxSwap,606,1.66,13,110
3x3,linearConflict,398,1.66,12,109
4x4,linearConflict,295,1.84,10,109
4x4,linearConflict,258,1.37,17,109
3x3,NMaxSwap,528,1.95,10,109
3x3,NMaxSwap,528,1.52,15,109
4x4,NMaxSwap,555,1.54,15,109
4x4,linearConflict,301,1.64,12,108
4x4,linearConflict,289,1.35,18,108
4x4,NMaxSwap,455,1.81,11,108
4x4,NMaxSwap,494,1.44,17,108
3x3,linearConflict,429,1.48,15,107
4x4,NMaxSwap,470,1.64,13,107
3x3,linearConflict,407,1.32,20,106
4x4,linearConflict,239,1.33,18,106
3x3,manhattan,2076,1.56,17,106
4x4,manhattan,1841,1.67,15,106
3x3,linearConflict,342,1.64,12,105
3x3,linearConflict,411,1.44,16,105
4x4,linearConflict,268,1.35,18,105
4x4,linearConflict,256,1.34,18,105
4x4,linearConflict,261,1.31,20,105
4x4,manhattan,1649,1.44,20,105
3x3,NMaxSwap,524,1.94,10,105
3x3,NMaxSwap,472,1.62,13,105
4x4,NMaxSwap,421,1.51,15,105
4x4,linearConflict,252,1.38,17,104
4x4,linearConflict,258,1.32,19,104
4x4,linearConflict,252,1.3,20,104
4x4,NMaxSwap,506,1.63,13,104
3x3,linearConflict,397,1.48,15,103
4x4,linearConflict,244,1.32,19,103
4x4,NMaxSwap,429,1.46,16,103
4x4,linearConflict,246,1.3,20,102
3x3,NMaxSwap,406,1.67,12,102
4x4,NMaxSwap,412,2.09,9,102
3x3,linearConflict,358,1.47,15,101
3x3,linearConflict,379,1.4,17,101
4x4,linearConflict,259,1.3,20,101
3x3,manhattan,1809,1.44,20,101
4x4,manhattan,1633,1.66,15,101
4x4,NMaxSwap,356,1.77,11,101
3x3,linearConflict,302,1.55,13,100
3x3,linearConflict,313,1.45,15,100
3x3,linearConflict,359,1.36,18,100
4x4,linearConflict,238,1.43,15,100
4x4,linearConflict,207,1.32,18,100
4x4,linearConflict,238,1.33,18,100
4x4,linearConflict,197,1.31,19,100
3x3,manhattan,1650,1.81,13,100
3x3,NMaxSwap,502,1.69,12,100
3x3,linearConflict,312,1.5,14,99
3x3,linearConflict,330,1.42,16,99
3x3,linearConflict,379,1.36,18,99
4x4,linearConflict,239,1.43,15,99
4x4,linearConflict,196,1.3,19,99
3x3,manhattan,1445,1.58,16,99
4x4,NMaxSwap,404,1.7,12,99
4x4,NMaxSwap,412,1.55,14,99
4x4,NMaxSwap,365,1.49,15,99
3x3,linearConflict,351,1.42,16,98
3x3,linearConflict,356,1.39,17,98
3x3,linearConflict,356,1.36,18,98
3x3,linearConflict,355,1.36,18,98
3x3,manhattan,1596,1.54,17,98
3x3,manhattan,1643,1.46,19,98
3x3,NMaxSwap,421,1.89,10,98
3x3,NMaxSwap,441,1.77,11,98
3x3,linearConflict,335,1.62,12,97
3x3,linearConflict,349,1.33,19,97
3x3,linearConflict,349,1.31,20,97
4x4,linearConflict,207,1.3,19,97
3x3,manhattan,1423,1.45,19,97
4x4,linearConflict,194,1.38,16,96
4x4,linearConflict,203,1.32,18,96
4x4,linearConflict,190,1.3,19,96
4x4,manhattan,1401,1.43,20,96
3x3,NMaxSwap,369,1.53,14,96
3x3,linearConflict,318,1.3,20,95
4x4,linearConflict,195,1.3,19,95
4x4,linearConflict,190,1.3,19,95
3x3,manhattan,1177,1.61,15,95
3x3,NMaxSwap,398,1.67,12,95
4x4,linearConflict,199,1.33,18,94
3x3,manhattan,1447,1.57,16,94
3x3,manhattan,1398,1.53,17,94
3x3,manhattan,1304,1.41,20,94
4x4,manhattan,1139,1.56,16,94
4x4,NMaxSwap,288,1.64,12,94
3x3,linearConflict,289,1.37,17,93
4x4,linearConflict,180,1.45,14,93
4x4,linearConflict,182,1.29,19,93
4x4,linearConflict,159,1.28,19,93
3x3,manhattan,1399,1.69,14,93
3x3,manhattan,1425,1.63,15,93
4x4,manhattan,1236,1.57,16,93
3x3,NMaxSwap,332,1.57,13,93
4x4,linearConflict,176,1.36,16,92
4x4,linearConflict,195,1.34,17,92
3x3,manhattan,1334,1.57,16,92
3x3,manhattan,1226,1.47,18,92
3x3,NMaxSwap,358,1.58,13,92
4x4,NMaxSwap,321,1.65,12,92
4x4,NMaxSwap,352,1.67,12,92
4x4,NMaxSwap,324,1.53,14,92
4x4,NMaxSwap,346,1.4,17,92
3x3,linearConflict,270,1.4,16,91
3x3,linearConflict,276,1.31,19,91
3x3,manhattan,1241,1.51,17,91
3x3,manhattan,1313,1.48,18,91
3x3,NMaxSwap,323,1.64,12,91
4x4,NMaxSwap,299,1.42,16,91
3x3,linearConflict,248,1.39,16,90
3x3,linearConflict,233,1.38,16,90
3x3,linearConflict,268,1.29,20,90
4x4,linearConflict,176,1.49,13,90
4x4,linearConflict,159,1.33,17,90
4x4,linearConflict,175,1.31,18,90
3x3,manhattan,1289,1.62,15,90
3x3,manhattan,1349,1.52,17,90
3x3,NMaxSwap,362,1.64,12,90
4x4,NMaxSwap,268,1.64,12,90
3x3,linearConflict,238,1.33,18,89
4x4,linearConflict,146,1.3,18,89
3x3,manhattan,1299,1.56,16,89
3x3,manhattan,1185,1.51,17,89
4x4,manhattan,1047,1.47,18,89
3x3,linearConflict,243,1.38,16,88
4x4,linearConflict,178,1.29,19,88
4x4,linearConflict,155,1.28,19,88
4x4,linearConflict,168,1.26,20,88
4x4,linearConflict,163,1.43,14,87
4x4,linearConflict,159,1.33,17,87
3x3,manhattan,1019,1.39,20,87
4x4,manhattan,963,1.43,19,87
3x3,NMaxSwap,324,1.72,11,87
3x3,NMaxSwap,314,1.56,13,87
4x4,NMaxSwap,273,1.38,17,87
4x4,linearConflict,146,1.53,12,86
4x4,linearConflict,144,1.29,18,86
4x4,manhattan,898,1.46,18,86
3x3,NMaxSwap,316,1.82,10,86
4x4,NMaxSwap,252,1.49,14,86
3x3,linearConflict,197,1.62,11,85
4x4,linearConflict,147,1.3,18,85
4x4,linearConflict,144,1.27,19,85
3x3,linearConflict,184,1.62,11,84
4x4,linearConflict,128,1.45,13,84
4x4,linearConflict,136,1.4,14,84
3x3,manhattan,840,1.63,14,84
3x3,NMaxSwap,284,1.7,11,84
4x4,linearConflict,138,1.45,13,83
4x4,linearConflict,151,1.3,18,83
3x3,manhattan,917,1.52,16,83
3x3,manhattan,952,1.45,18,83
4x4,manhattan,838,1.45,18,83
4x4,manhattan,775,1.39,20,83
3x3,NMaxSwap,281,1.8,10,83
4x4,NMaxSwap,243,1.7,11,83
4x4,NMaxSwap,279,1.56,13,83
4x4,NMaxSwap,225,1.44,15,83
3x3,linearConflict,197,1.33,17,82
4x4,linearConflict,136,1.31,17,82
3x3,manhattan,803,1.61,14,82
3x3,manhattan,808,1.62,14,82
4x4,manhattan,830,1.39,20,82
3x3,NMaxSwap,267,1.67,11,82
3x3,NMaxSwap,272,1.61,12,82
4x4,NMaxSwap,227,1.4,16,82
3x3,linearConflict,168,1.53,12,81
3x3,linearConflict,175,1.47,13,81
3x3,linearConflict,184,1.36,16,81
3x3,linearConflict,195,1.36,16,81
4x4,linearConflict,126,1.64,10,81
4x4,linearConflict,117,1.33,16,81
4x4,manhattan,761,1.48,17,81
3x3,NMaxSwap,256,1.67,11,81
4x4,NMaxSwap,211,1.39,16,81
4x4,linearConflict,109,1.35,15,80
4x4,linearConflict,99,1.35,15,80
4x4,manhattan,764,1.44,18,80
4x4,manhattan,736,1.41,19,80
4x4,manhattan,758,1.39,20,80
3x3,NMaxSwap,246,1.66,11,80
4x4,manhattan,726,1.44,18,79
3x3,linearConflict,159,1.67,10,78
3x3,linearConflict,149,1.67,10,78
3x3,linearConflict,169,1.52,12,78
4x4,linearConflict,76,1.38,13,78
4x4,linearConflict,95,1.34,15,78
3x3,manhattan,814,1.69,13,78
3x3,NMaxSwap,232,1.77,10,78
4x4,NMaxSwap,190,1.52,13,78
3x3,linearConflict,149,1.41,14,77
3x3,linearConflict,167,1.38,15,77
4x4,linearConflict,98,1.37,14,77
3x3,manhattan,736,1.55,15,77
4x4,manhattan,694,1.44,18,77
4x4,NMaxSwap,194,1.73,10,77
3x3,linearConflict,154,1.41,14,76
4x4,linearConflict,91,1.45,12,76
4x4,linearConflict,88,1.25,18,76
3x3,NMaxSwap,215,1.89,9,76
3x3,NMaxSwap,199,1.75,10,76
3x3,NMaxSwap,207,1.5,13,76
4x4,linearConflict,99,1.28,17,75
3x3,manhattan,666,1.74,12,75
3x3,manhattan,736,1.46,17,75
3x3,manhattan,668,1.39,19,75
4x4,manhattan,556,1.41,18,75
3x3,NMaxSwap,204,1.65,11,75
4x4,NMaxSwap,173,1.87,9,75
3x3,linearConflict,143,1.28,18,74
4x4,linearConflict,79,1.51,11,74
4x4,linearConflict,102,1.26,18,74
3x3,manhattan,715,1.75,12,74
3x3,manhattan,698,1.67,13,74
3x3,manhattan,671,1.54,15,74
3x3,manhattan,663,1.39,19,74
4x4,manhattan,568,1.39,19,74
3x3,NMaxSwap,203,1.75,10,74
3x3,NMaxSwap,205,1.65,11,74
4x4,NMaxSwap,170,1.41,15,74
3x3,linearConflict,127,1.3,17,73
4x4,manhattan,612,1.39,19,73
4x4,manhattan,599,1.37,20,73
4x4,NMaxSwap,178,1.4,15,73
3x3,linearConflict,106,1.47,12,72
3x3,linearConflict,123,1.35,15,72
3x3,linearConflict,120,1.34,15,72
3x3,linearConflict,122,1.24,19,72
3x3,linearConflict,137,1.24,20,72
4x4,linearConflict,75,1.48,11,72
4x4,linearConflict,80,1.49,11,72
4x4,linearConflict,65,1.41,12,72
4x4,linearConflict,83,1.36,14,72
4x4,linearConflict,88,1.33,15,72
4x4,linearConflict,81,1.24,18,72
3x3,NMaxSwap,200,1.62,11,72
4x4,NMaxSwap,150,1.71,10,72
4x4,NMaxSwap,190,1.56,12,72
4x4,linearConflict,63,1.46,11,71
4x4,linearConflict,80,1.48,11,71
4x4,linearConflict,75,1.48,11,71
3x3,manhattan,597,1.65,13,71
3x3,NMaxSwap,188,1.84,9,71
3x3,NMaxSwap,178,1.62,11,71
3x3,linearConflict,112,1.28,17,70
3x3,linearConflict,116,1.29,17,70
4x4,linearConflict,72,1.38,13,70
4x4,linearConflict,69,1.33,14,70
4x4,linearConflict,60,1.26,16,70
4x4,linearConflict,73,1.24,18,70
3x3,manhattan,510,1.43,17,70
4x4,manhattan,491,1.38,19,70
3x3,linearConflict,112,1.34,15,69
4x4,linearConflict,69,1.36,13,69
4x4,linearConflict,69,1.27,16,69
3x3,linearConflict,93,1.49,11,68
3x3,linearConflict,95,1.51,11,68
3x3,linearConflict,91,1.43,12,68
3x3,linearConflict,100,1.36,14,68
3x3,linearConflict,99,1.36,14,68
3x3,linearConflict,99,1.36,14,68
3x3,linearConflict,92,1.32,15,68
3x3,linearConflict,98,1.25,18,68
4x4,linearConflict,66,1.47,11,68
4x4,linearConflict,68,1.25,17,68
3x3,NMaxSwap,173,1.71,10,68
4x4,NMaxSwap,150,1.81,9,68
4x4,NMaxSwap,125,1.4,14,68
4x4,NMaxSwap,143,1.39,15,68
3x3,linearConflict,96,1.4,13,67
3x3,linearConflict,95,1.32,15,67
3x3,linearConflict,100,1.29,16,67
4x4,linearConflict,43,1.53,9,67
4x4,linearConflict,53,1.31,14,67
4x4,NMaxSwap,151,1.61,11,67
3x3,linearConflict,91,1.39,13,66
3x3,linearConflict,83,1.31,15,66
3x3,linearConflict,92,1.24,18,66
4x4,linearConflict,42,1.28,14,66
4x4,linearConflict,59,1.31,14,66
3x3,NMaxSwap,147,1.46,13,66
3x3,linearConflict,82,1.48,11,65
3x3,linearConflict,85,1.42,12,65
3x3,linearConflict,89,1.31,15,65
3x3,linearConflict,79,1.25,17,65
4x4,linearConflict,44,1.39,11,65
4x4,linearConflict,52,1.37,12,65
3x3,manhattan,480,1.69,12,65
4x4,manhattan,446,1.71,12,65
4x4,manhattan,416,1.34,20,65
3x3,linearConflict,73,1.53,10,64
3x3,linearConflict,66,1.45,11,64
4x4,linearConflict,45,1.55,9,64
4x4,linearConflict,36,1.29,13,64
4x4,linearConflict,51,1.19,19,64
4x4,linearConflict,47,1.17,20,64
3x3,manhattan,462,1.69,12,64
3x3,manhattan,458,1.68,12,64
3x3,manhattan,474,1.45,16,64
3x3,manhattan,510,1.39,18,64
3x3,NMaxSwap,147,1.58,11,64
3x3,NMaxSwap,137,1.51,12,64
4x4,NMaxSwap,122,1.57,11,64
3x3,linearConflict,70,1.52,10,63
3x3,linearConflict,72,1.45,11,63
3x3,linearConflict,59,1.29,14,63
4x4,linearConflict,36,1.26,14,63
4x4,linearConflict,43,1.27,14,63
4x4,linearConflict,42,1.24,15,63
4x4,linearConflict,51,1.23,16,63
4x4,manhattan,421,1.39,18,63
3x3,NMaxSwap,129,1.4,14,63
3x3,NMaxSwap,141,1.41,14,63
4x4,NMaxSwap,113,1.78,9,63
4x4,NMaxSwap,107,1.56,11,63
3x3,linearConflict,62,1.5,10,62
3x3,linearConflict,59,1.43,11,62
3x3,linearConflict,72,1.24,17,62
4x4,linearConflict,37,1.23,15,62
4x4,linearConflict,42,1.21,17,62
4x4,linearConflict,40,1.2,17,62
4x4,linearConflict,41,1.19,18,62
4x4,manhattan,401,1.77,11,62
4x4,NMaxSwap,116,1.51,12,62
3x3,linearConflict,65,1.44,11,61
3x3,linearConflict,64,1.34,13,61
3x3,linearConflict,58,1.29,14,61
4x4,linearConflict,40,1.33,12,61
4x4,linearConflict,34,1.29,13,61
4x4,linearConflict,36,1.26,14,61
4x4,linearConflict,41,1.24,15,61
4x4,linearConflict,40,1.22,16,61
4x4,linearConflict,41,1.22,16,61
4x4,linearConflict,26,1.18,16,61
4x4,linearConflict,39,1.18,18,61
3x3,manhattan,406,1.66,12,61
3x3,manhattan,430,1.33,20,61
3x3,manhattan,399,1.32,20,61
3x3,NMaxSwap,125,1.75,9,61
3x3,NMaxSwap,129,1.65,10,61
3x3,NMaxSwap,124,1.49,12,61
3x3,NMaxSwap,127,1.44,13,61
4x4,NMaxSwap,110,1.44,13,61
4x4,NMaxSwap,112,1.43,13,61
3x3,linearConflict,52,1.36,12,60
3x3,linearConflict,51,1.31,13,60
3x3,linearConflict,61,1.3,14,60
3x3,linearConflict,58,1.29,14,60
4x4,linearConflict,32,1.4,10,60
4x4,linearConflict,38,1.33,12,60
4x4,linearConflict,30,1.3,12,60
4x4,linearConflict,33,1.22,15,60
4x4,linearConflict,35,1.23,15,60
4x4,linearConflict,34,1.2,16,60
3x3,manhattan,386,1.43,16,60
4x4,NMaxSwap,98,1.34,15,60
3x3,linearConflict,53,1.41,11,59
3x3,linearConflict,57,1.32,13,59
3x3,linearConflict,47,1.24,15,59
4x4,linearConflict,31,1.56,8,59
4x4,linearConflict,29,1.55,8,59
4x4,linearConflict,27,1.37,10,59
4x4,linearConflict,32,1.33,11,59
4x4,linearConflict,29,1.23,14,59
4x4,linearConflict,28,1.18,16,59
4x4,linearConflict,34,1.2,16,59
3x3,manhattan,393,1.43,16,59
3x3,manhattan,419,1.4,17,59
4x4,NMaxSwap,104,1.35,15,59
3x3,linearConflict,48,1.4,11,58
3x3,linearConflict,50,1.25,15,58
3x3,linearConflict,56,1.22,17,58
4x4,linearConflict,30,1.38,10,58
4x4,linearConflict,29,1.3,12,58
4x4,linearConflict,24,1.24,13,58
4x4,linearConflict,30,1.21,15,58
4x4,linearConflict,28,1.15,18,58
3x3,manhattan,361,1.65,12,58
3x3,manhattan,407,1.48,15,58
4x4,manhattan,343,1.34,19,58
4x4,NMaxSwap,100,1.47,12,58
3x3,linearConflict,48,1.45,10,57
3x3,linearConflict,42,1.44,10,57
3x3,linearConflict,46,1.38,11,57
3x3,linearConflict,46,1.3,13,57
3x3,linearConflict,49,1.22,16,57
4x4,linearConflict,27,1.36,10,57
4x4,linearConflict,27,1.36,10,57
4x4,linearConflict,25,1.31,11,57
4x4,linearConflict,26,1.28,12,57
4x4,linearConflict,26,1.24,13,57
4x4,linearConflict,22,1.23,13,57
4x4,linearConflict,31,1.23,14,57
4x4,linearConflict,24,1.21,14,57
4x4,linearConflict,27,1.2,15,57
4x4,linearConflict,25,1.2,15,57
4x4,linearConflict,29,1.17,17,57
4x4,linearConflict,30,1.16,18,57
4x4,linearConflict,31,1.14,19,57
3x3,manhattan,387,1.48,15,57
4x4,manhattan,329,1.33,19,57
4x4,NMaxSwap,90,1.53,11,57
4x4,NMaxSwap,93,1.46,12,57
4x4,NMaxSwap,93,1.41,13,57
4x4,NMaxSwap,87,1.4,13,57
3x3,linearConflict,40,1.5,9,56
3x3,linearConflict,41,1.36,11,56
3x3,linearConflict,44,1.33,12,56
3x3,linearConflict,39,1.25,14,56
4x4,linearConflict,21,1.46,8,56
4x4,linearConflict,23,1.48,8,56
4x4,linearConflict,20,1.28,11,56
4x4,linearConflict,19,1.28,11,56
4x4,linearConflict,20,1.25,12,56
4x4,linearConflict,19,1.24,12,56
4x4,linearConflict,21,1.25,12,56
4x4,linearConflict,23,1.23,13,56
4x4,linearConflict,27,1.25,13,56
4x4,linearConflict,23,1.2,14,56
4x4,linearConflict,23,1.18,15,56
4x4,linearConflict,22,1.17,16,56
3x3,manhattan,339,1.64,12,56
3x3,manhattan,375,1.36,18,56
4x4,manhattan,296,1.84,10,56
4x4,manhattan,313,1.36,18,56
4x4,manhattan,297,1.33,19,56
3x3,NMaxSwap,100,1.51,11,56
4x4,NMaxSwap,90,1.46,12,56
3x3,linearConflict,29,1.27,12,55
4x4,linearConflict,21,1.25,12,55
4x4,linearConflict,19,1.24,12,55
4x4,linearConflict,22,1.21,13,55
4x4,linearConflict,23,1.23,13,55
4x4,linearConflict,20,1.19,14,55
4x4,linearConflict,22,1.2,14,55
4x4,linearConflict,22,1.18,15,55
4x4,linearConflict,21,1.16,16,55
4x4,linearConflict,23,1.16,16,55
4x4,linearConflict,21,1.14,17,55
4x4,linearConflict,21,1.14,17,55
4x4,linearConflict,22,1.13,18,55
3x3,manhattan,365,1.64,12,55
4x4,manhattan,289,1.73,11,55
4x4,manhattan,274,1.5,14,55
4x4,manhattan,312,1.34,19,55
4x4,manhattan,308,1.33,19,55
3x3,NMaxSwap,99,1.7,9,55
4x4,NMaxSwap,79,1.4,13,55
3x3,linearConflict,38,1.31,12,54
3x3,linearConflict,41,1.25,14,54
3x3,linearConflict,38,1.2,16,54
3x3,linearConflict,40,1.2,16,54
4x4,linearConflict,18,1.3,10,54
4x4,linearConflict,19,1.28,11,54
4x4,linearConflict,18,1.23,12,54
4x4,linearConflict,17,1.23,12,54
4x4,linearConflict,15,1.18,13,54
4x4,linearConflict,19,1.2,13,54
4x4,linearConflict,20,1.21,13,54
4x4,linearConflict,16,1.17,14,54
4x4,linearConflict,18,1.17,14,54
4x4,linearConflict,21,1.17,15,54
4x4,linearConflict,21,1.17,15,54
4x4,linearConflict,20,1.16,15,54
4x4,linearConflict,21,1.17,15,54
4x4,linearConflict,20,1.15,16,54
4x4,linearConflict,20,1.15,16,54
4x4,linearConflict,20,1.13,17,54
4x4,linearConflict,20,1.1,20,54
4x4,linearConflict,22,1.1,20,54
4x4,manhattan,252,1.38,17,54
4x4,manhattan,301,1.31,20,54
3x3,NMaxSwap,95,1.7,9,54
3x3,NMaxSwap,95,1.59,10,54
3x3,NMaxSwap,97,1.45,12,54
3x3,NMaxSwap,85,1.44,12,54
3x3,NMaxSwap,88,1.39,13,54
4x4,NMaxSwap,81,1.68,9,54
4x4,NMaxSwap,74,1.68,9,54
4x4,NMaxSwap,70,1.47,11,54
3x3,linearConflict,30,1.31,11,53
3x3,linearConflict,35,1.26,13,53
3x3,linearConflict,32,1.25,13,53
3x3,linearConflict,29,1.22,14,53
3x3,linearConflict,34,1.23,14,53
3x3,linearConflict,33,1.21,15,53
4x4,linearConflict,10,1.27,9,53
4x4,linearConflict,15,1.34,9,53
4x4,linearConflict,19,1.31,10,53
4x4,linearConflict,16,1.29,10,53
4x4,linearConflict,14,1.22,11,53
4x4,linearConflict,18,1.26,11,53
