size,boardID,algo,heur,expanded,branching,cost,time
3x3,  9982.txt,astar,linearConflict,38,0.2,16,54
3x3,  9983.txt,astar,linearConflict,6216,0.74,16,330
3x3,  9984.txt,astar,linearConflict,1338,0.57,16,168
3x3,  9985.txt,astar,linearConflict,632,0.49,16,121
3x3,  9986.txt,astar,linearConflict,720,0.5,16,127
3x3,  9987.txt,astar,linearConflict,880,0.52,16,138
3x3,  9988.txt,astar,linearConflict,622,0.49,16,123
3x3,  9989.txt,astar,linearConflict,330,0.42,16,99
3x3,  9990.txt,astar,linearConflict,49,0.22,16,57
3x3,  9991.txt,astar,linearConflict,411,0.44,16,105
3x3,  9992.txt,astar,linearConflict,2661,0.65,16,209
3x3,  9993.txt,astar,linearConflict,243,0.38,16,88
3x3,  9994.txt,astar,linearConflict,944,0.52,16,139
3x3,  9995.txt,astar,linearConflict,184,0.36,16,81
3x3,  9996.txt,astar,linearConflict,40,0.2,16,54
3x3,  9997.txt,astar,linearConflict,195,0.36,16,81
3x3,  9998.txt,astar,linearConflict,270,0.4,16,91
3x3,  9999.txt,astar,linearConflict,100,0.29,16,67
3x3, 17378.txt,astar,linearConflict,356,0.39,17,98
3x3, 17379.txt,astar,linearConflict,3176,0.61,17,219
3x3, 17380.txt,astar,linearConflict,197,0.33,17,82
3x3, 17381.txt,astar,linearConflict,1090,0.51,17,151
3x3, 17382.txt,astar,linearConflict,289,0.37,17,93
3x3, 17383.txt,astar,linearConflict,2875,0.6,17,214
3x3, 17384.txt,astar,linearConflict,72,0.24,17,62
3x3, 17385.txt,astar,linearConflict,79,0.25,17,65
3x3, 17386.txt,astar,linearConflict,644,0.46,17,126
3x3, 17387.txt,astar,linearConflict,56,0.22,17,58
3x3, 17388.txt,astar,linearConflict,9493,0.73,17,360
3x3, 17389.txt,astar,linearConflict,2534,0.59,17,215
3x3, 17390.txt,astar,linearConflict,11572,0.75,17,419
3x3, 17391.txt,astar,linearConflict,13642,0.77,17,425
3x3, 17392.txt,astar,linearConflict,1269,0.52,17,157
3x3, 17393.txt,astar,linearConflict,379,0.4,17,101
3x3, 17394.txt,astar,linearConflict,5965,0.68,17,307
3x3, 17395.txt,astar,linearConflict,967,0.49,17,142
3x3, 17396.txt,astar,linearConflict,1835,0.55,17,193
3x3, 17397.txt,astar,linearConflict,8146,0.71,17,363
3x3, 17398.txt,astar,linearConflict,127,0.3,17,73
3x3, 17399.txt,astar,linearConflict,112,0.28,17,70
3x3, 17400.txt,astar,linearConflict,761,0.46,17,130
3x3, 17401.txt,astar,linearConflict,1874,0.56,17,186
3x3, 17402.txt,astar,linearConflict,116,0.29,17,70
3x3, 26907.txt,astar,linearConflict,509,0.39,18,113
3x3, 26908.txt,astar,linearConflict,50459,0.85,18,951
3x3, 26909.txt,astar,linearConflict,2878,0.56,18,211
3x3, 26910.txt,astar,linearConflict,143,0.28,18,74
3x3, 26911.txt,astar,linearConflict,356,0.36,18,98
3x3, 26912.txt,astar,linearConflict,1934,0.51,18,185
3x3, 26913.txt,astar,linearConflict,2521,0.54,18,198
3x3, 26914.txt,astar,linearConflict,3847,0.58,18,238
3x3, 26915.txt,astar,linearConflict,823,0.43,18,130
3x3, 26916.txt,astar,linearConflict,379,0.36,18,99
3x3, 26917.txt,astar,linearConflict,1207,0.47,18,156
3x3, 26918.txt,astar,linearConflict,17166,0.73,18,489
3x3, 26919.txt,astar,linearConflict,971,0.46,18,147
3x3, 26920.txt,astar,linearConflict,2973,0.56,18,224
3x3, 26921.txt,astar,linearConflict,2657,0.55,18,205
3x3, 26922.txt,astar,linearConflict,92,0.24,18,66
3x3, 26923.txt,astar,linearConflict,355,0.36,18,98
3x3, 26924.txt,astar,linearConflict,2481,0.54,18,216
3x3, 26925.txt,astar,linearConflict,12779,0.7,18,437
3x3, 26926.txt,astar,linearConflict,2657,0.55,18,219
3x3, 26927.txt,astar,linearConflict,98,0.25,18,68
3x3, 26928.txt,astar,linearConflict,238,0.33,18,89
3x3, 26929.txt,astar,linearConflict,359,0.36,18,100
3x3, 26930.txt,astar,linearConflict,1587,0.49,18,180
3x3, 26931.txt,astar,linearConflict,1228,0.47,18,154
3x3, 37785.txt,astar,linearConflict,948,0.42,19,141
3x3, 37786.txt,astar,linearConflict,276,0.31,19,91
3x3, 37787.txt,astar,linearConflict,510,0.36,19,111
3x3, 37788.txt,astar,linearConflict,3163,0.53,19,233
3x3, 37789.txt,astar,linearConflict,2527,0.5,19,212
3x3, 37790.txt,astar,linearConflict,2868,0.52,19,224
3x3, 37791.txt,astar,linearConflict,2255,0.5,19,216
3x3, 37792.txt,astar,linearConflict,5813,0.58,19,288
3x3, 37793.txt,astar,linearConflict,122,0.24,19,72
3x3, 37794.txt,astar,linearConflict,29420,0.73,19,689
3x3, 37795.txt,astar,linearConflict,7140,0.6,19,341
3x3, 37796.txt,astar,linearConflict,2475,0.5,19,213
3x3, 37797.txt,astar,linearConflict,2382,0.5,19,195
3x3, 37798.txt,astar,linearConflict,741,0.39,19,129
3x3, 37799.txt,astar,linearConflict,3355,0.53,19,229
3x3, 37800.txt,astar,linearConflict,1509,0.46,19,174
3x3, 37801.txt,astar,linearConflict,349,0.33,19,97
3x3, 37802.txt,astar,linearConflict,939,0.41,19,143
3x3, 37803.txt,astar,linearConflict,4791,0.56,19,289
3x3, 37804.txt,astar,linearConflict,627,0.38,19,117
3x3, 37805.txt,astar,linearConflict,10691,0.64,19,384
3x3, 37806.txt,astar,linearConflict,2199,0.49,19,192
3x3, 37807.txt,astar,linearConflict,1345,0.45,19,172
3x3, 37808.txt,astar,linearConflict,1510,0.46,19,164
3x3, 37809.txt,astar,linearConflict,19124,0.69,19,510
3x3, 54773.txt,astar,linearConflict,5560,0.54,20,303
3x3, 54774.txt,astar,linearConflict,1068,0.4,20,152
3x3, 54775.txt,astar,linearConflict,807,0.38,20,130
3x3, 54777.txt,astar,linearConflict,21519,0.66,20,546
3x3, 54778.txt,astar,linearConflict,498,0.34,20,114
3x3, 54779.txt,astar,linearConflict,1305,0.41,20,160
3x3, 54780.txt,astar,linearConflict,1928,0.44,20,180
3x3, 54782.txt,astar,linearConflict,349,0.31,20,97
3x3, 54783.txt,astar,linearConflict,18256,0.63,20,469
3x3, 54784.txt,astar,linearConflict,137,0.24,20,72
3x3, 54785.txt,astar,linearConflict,5318,0.53,20,292
3x3, 54787.txt,astar,linearConflict,793,0.38,20,132
3x3, 54788.txt,astar,linearConflict,815,0.37,20,133
3x3, 54789.txt,astar,linearConflict,153314,0.84,20,2521
3x3, 54790.txt,astar,linearConflict,16006,0.62,20,470
3x3, 54791.txt,astar,linearConflict,3038,0.48,20,213
3x3, 54792.txt,astar,linearConflict,727,0.36,20,126
3x3, 54794.txt,astar,linearConflict,407,0.32,20,106
3x3, 54795.txt,astar,linearConflict,268,0.29,20,90
3x3, 54796.txt,astar,linearConflict,4983,0.53,20,279
3x3, 54797.txt,astar,linearConflict,10690,0.59,20,407
3x3, 54798.txt,astar,linearConflict,2680,0.47,20,197
3x3, 54799.txt,astar,linearConflict,1771,0.44,20,176
3x3, 54801.txt,astar,linearConflict,20078,0.65,20,585
3x3, 54802.txt,astar,linearConflict,318,0.3,20,95
4x4,     1.txt,astar,linearConflict,1,2.0,1,37
4x4,     2.txt,astar,linearConflict,1,2.0,1,37
4x4,     3.txt,astar,linearConflict,2,1.19,2,40
4x4,     4.txt,astar,linearConflict,2,1.0,2,41
4x4,     5.txt,astar,linearConflict,0,0.0,0,3
4x4,     6.txt,astar,linearConflict,2,1.19,2,40
4x4,     7.txt,astar,linearConflict,2,1.0,2,41
4x4,    10.txt,astar,linearConflict,3,0.58,3,41
4x4,    11.txt,astar,linearConflict,3,0.81,3,44
4x4,    12.txt,astar,linearConflict,3,0.74,3,42
4x4,    13.txt,astar,linearConflict,3,0.58,3,41
4x4,    14.txt,astar,linearConflict,3,0.74,3,44
4x4,    15.txt,astar,linearConflict,3,0.74,3,42
4x4,    16.txt,astar,linearConflict,3,0.81,3,43
4x4,    17.txt,astar,linearConflict,3,0.81,3,43
4x4,     8.txt,astar,linearConflict,3,0.81,3,42
4x4,     9.txt,astar,linearConflict,3,0.74,3,43
4x4,    18.txt,astar,linearConflict,4,0.61,4,45
4x4,    19.txt,astar,linearConflict,4,0.61,4,43
4x4,    20.txt,astar,linearConflict,4,0.53,4,44
4x4,    21.txt,astar,linearConflict,4,0.45,4,44
4x4,    22.txt,astar,linearConflict,4,0.57,4,45
4x4,    23.txt,astar,linearConflict,4,0.49,4,44
4x4,    24.txt,astar,linearConflict,4,0.49,4,43
4x4,    25.txt,astar,linearConflict,4,0.57,4,45
4x4,    26.txt,astar,linearConflict,4,0.57,4,43
4x4,    27.txt,astar,linearConflict,4,0.57,4,44
4x4,    28.txt,astar,linearConflict,4,0.57,4,45
4x4,    29.txt,astar,linearConflict,4,0.57,4,44
4x4,    30.txt,astar,linearConflict,4,0.57,4,43
4x4,    31.txt,astar,linearConflict,4,0.57,4,45
4x4,    32.txt,astar,linearConflict,4,0.61,4,44
4x4,    33.txt,astar,linearConflict,4,0.57,4,44
4x4,    34.txt,astar,linearConflict,4,0.57,4,44
4x4,    35.txt,astar,linearConflict,4,0.53,4,45
4x4,    36.txt,astar,linearConflict,4,0.45,4,42
4x4,    37.txt,astar,linearConflict,4,0.57,4,45
4x4,    38.txt,astar,linearConflict,4,0.53,4,43
4x4,    39.txt,astar,linearConflict,4,0.53,4,43
4x4,    40.txt,astar,linearConflict,4,0.57,4,45
4x4,    41.txt,astar,linearConflict,4,0.61,4,44
4x4,    71.txt,astar,linearConflict,5,0.39,5,45
4x4,    72.txt,astar,linearConflict,5,0.42,5,46
4x4,    73.txt,astar,linearConflict,5,0.39,5,44
4x4,    74.txt,astar,linearConflict,5,0.44,5,46
4x4,    75.txt,astar,linearConflict,5,0.39,5,46
4x4,    76.txt,astar,linearConflict,5,0.42,5,44
4x4,    77.txt,astar,linearConflict,5,0.44,5,46
4x4,    78.txt,astar,linearConflict,5,0.48,5,46
4x4,    79.txt,astar,linearConflict,6,0.48,5,48
4x4,    80.txt,astar,linearConflict,5,0.39,5,44
4x4,    81.txt,astar,linearConflict,5,0.46,5,45
4x4,    82.txt,astar,linearConflict,5,0.44,5,46
4x4,    83.txt,astar,linearConflict,5,0.44,5,45
4x4,    84.txt,astar,linearConflict,5,0.42,5,46
4x4,    85.txt,astar,linearConflict,5,0.48,5,46
4x4,    86.txt,astar,linearConflict,5,0.46,5,45
4x4,    87.txt,astar,linearConflict,5,0.48,5,45
4x4,    88.txt,astar,linearConflict,5,0.46,5,46
4x4,    89.txt,astar,linearConflict,5,0.42,5,44
4x4,    90.txt,astar,linearConflict,5,0.37,5,44
4x4,    91.txt,astar,linearConflict,5,0.39,5,46
4x4,    92.txt,astar,linearConflict,5,0.37,5,45
4x4,    93.txt,astar,linearConflict,5,0.46,5,46
4x4,    94.txt,astar,linearConflict,5,0.42,5,46
4x4,    95.txt,astar,linearConflict,5,0.46,5,45
4x4,   182.txt,astar,linearConflict,6,0.37,6,46
4x4,   183.txt,astar,linearConflict,6,0.36,6,48
4x4,   184.txt,astar,linearConflict,6,0.39,6,46
4x4,   185.txt,astar,linearConflict,6,0.34,6,48
4x4,   186.txt,astar,linearConflict,6,0.37,6,47
4x4,   187.txt,astar,linearConflict,6,0.37,6,48
4x4,   188.txt,astar,linearConflict,6,0.33,6,45
4x4,   189.txt,astar,linearConflict,6,0.36,6,46
4x4,   190.txt,astar,linearConflict,6,0.36,6,46
4x4,   191.txt,astar,linearConflict,6,0.33,6,45
4x4,   192.txt,astar,linearConflict,8,0.44,6,48
4x4,   193.txt,astar,linearConflict,6,0.39,6,48
4x4,   194.txt,astar,linearConflict,6,0.36,6,46
4x4,   195.txt,astar,linearConflict,6,0.37,6,48
4x4,   196.txt,astar,linearConflict,6,0.33,6,45
4x4,   197.txt,astar,linearConflict,6,0.33,6,45
4x4,   198.txt,astar,linearConflict,6,0.36,6,45
4x4,   199.txt,astar,linearConflict,6,0.36,6,47
4x4,   200.txt,astar,linearConflict,6,0.29,6,44
4x4,   201.txt,astar,linearConflict,6,0.37,6,48
4x4,   202.txt,astar,linearConflict,6,0.39,6,47
4x4,    96.txt,astar,linearConflict,6,0.34,6,45
4x4,    97.txt,astar,linearConflict,6,0.37,6,48
4x4,    98.txt,astar,linearConflict,6,0.34,6,45
4x4,    99.txt,astar,linearConflict,6,0.34,6,47
4x4,   390.txt,astar,linearConflict,10,0.4,7,51
4x4,   391.txt,astar,linearConflict,7,0.29,7,49
4x4,   392.txt,astar,linearConflict,7,0.3,7,48
4x4,   393.txt,astar,linearConflict,7,0.3,7,46
4x4,   394.txt,astar,linearConflict,7,0.29,7,48
4x4,   395.txt,astar,linearConflict,12,0.43,7,50
4x4,   396.txt,astar,linearConflict,7,0.3,7,50
4x4,   397.txt,astar,linearConflict,7,0.3,7,48
4x4,   398.txt,astar,linearConflict,7,0.31,7,48
4x4,   399.txt,astar,linearConflict,7,0.32,7,46
4x4,   400.txt,astar,linearConflict,7,0.29,7,47
4x4,   401.txt,astar,linearConflict,7,0.3,7,48
4x4,   402.txt,astar,linearConflict,9,0.37,7,49
4x4,   403.txt,astar,linearConflict,7,0.31,7,47
4x4,   404.txt,astar,linearConflict,8,0.34,7,48
4x4,   405.txt,astar,linearConflict,7,0.31,7,48
4x4,   406.txt,astar,linearConflict,8,0.33,7,48
4x4,   407.txt,astar,linearConflict,10,0.4,7,51
4x4,   408.txt,astar,linearConflict,7,0.28,7,46
4x4,   409.txt,astar,linearConflict,7,0.32,7,47
4x4,   410.txt,astar,linearConflict,7,0.32,7,48
4x4,   411.txt,astar,linearConflict,7,0.31,7,48
4x4,   412.txt,astar,linearConflict,7,0.28,7,47
4x4,   413.txt,astar,linearConflict,7,0.29,7,46
4x4,   414.txt,astar,linearConflict,7,0.32,7,48
4x4,   836.txt,astar,linearConflict,12,0.36,8,50
4x4,   837.txt,astar,linearConflict,31,0.56,8,59
4x4,   838.txt,astar,linearConflict,11,0.34,8,49
4x4,   839.txt,astar,linearConflict,8,0.25,8,48
4x4,   840.txt,astar,linearConflict,8,0.28,8,47
4x4,   841.txt,astar,linearConflict,10,0.3,8,49
4x4,   842.txt,astar,linearConflict,10,0.3,8,48
4x4,   843.txt,astar,linearConflict,10,0.29,8,48
4x4,   844.txt,astar,linearConflict,21,0.46,8,56
4x4,   845.txt,astar,linearConflict,9,0.28,8,47
4x4,   846.txt,astar,linearConflict,10,0.32,8,49
4x4,   847.txt,astar,linearConflict,8,0.27,8,48
4x4,   848.txt,astar,linearConflict,8,0.26,8,48
4x4,   849.txt,astar,linearConflict,15,0.4,8,52
4x4,   850.txt,astar,linearConflict,11,0.3,8,49
4x4,   851.txt,astar,linearConflict,9,0.3,8,50
4x4,   852.txt,astar,linearConflict,11,0.34,8,49
4x4,   853.txt,astar,linearConflict,29,0.55,8,59
4x4,   854.txt,astar,linearConflict,8,0.25,8,48
4x4,   855.txt,astar,linearConflict,9,0.28,8,51
4x4,   856.txt,astar,linearConflict,12,0.33,8,51
4x4,   857.txt,astar,linearConflict,8,0.27,8,48
4x4,   858.txt,astar,linearConflict,11,0.34,8,51
4x4,   859.txt,astar,linearConflict,8,0.24,8,48
4x4,   860.txt,astar,linearConflict,23,0.48,8,56
4x4,   975.txt,astar,linearConflict,12,0.29,9,51
4x4,   976.txt,astar,linearConflict,12,0.28,9,50
4x4,   977.txt,astar,linearConflict,45,0.55,9,64
4x4,   978.txt,astar,linearConflict,11,0.28,9,49
4x4,   979.txt,astar,linearConflict,17,0.33,9,52
4x4,   980.txt,astar,linearConflict,10,0.24,9,48
4x4,   981.txt,astar,linearConflict,10,0.25,9,50
4x4,   982.txt,astar,linearConflict,9,0.23,9,49
4x4,   983.txt,astar,linearConflict,10,0.26,9,49
4x4,   984.txt,astar,linearConflict,11,0.28,9,51
4x4,   985.txt,astar,linearConflict,9,0.22,9,47
4x4,   986.txt,astar,linearConflict,11,0.28,9,51
4x4,   987.txt,astar,linearConflict,43,0.53,9,67
4x4,   988.txt,astar,linearConflict,10,0.27,9,53
4x4,   989.txt,astar,linearConflict,12,0.29,9,51
4x4,   990.txt,astar,linearConflict,9,0.22,9,48
4x4,   991.txt,astar,linearConflict,15,0.34,9,53
4x4,   992.txt,astar,linearConflict,9,0.24,9,48
4x4,   993.txt,astar,linearConflict,9,0.23,9,48
4x4,   994.txt,astar,linearConflict,13,0.3,9,50
4x4,   995.txt,astar,linearConflict,9,0.22,9,49
4x4,   996.txt,astar,linearConflict,9,0.23,9,49
4x4,   997.txt,astar,linearConflict,12,0.29,9,51
4x4,   998.txt,astar,linearConflict,11,0.3,9,51
4x4,   999.txt,astar,linearConflict,9,0.23,9,49
4x4,  3730.txt,astar,linearConflict,13,0.25,10,49
4x4,  3731.txt,astar,linearConflict,27,0.36,10,57
4x4,  3732.txt,astar,linearConflict,16,0.28,10,52
4x4,  3733.txt,astar,linearConflict,10,0.2,10,49
4x4,  3734.txt,astar,linearConflict,19,0.31,10,53
4x4,  3735.txt,astar,linearConflict,12,0.24,10,51
4x4,  3736.txt,astar,linearConflict,13,0.26,10,51
4x4,  3737.txt,astar,linearConflict,10,0.22,10,49
4x4,  3738.txt,astar,linearConflict,13,0.26,10,52
4x4,  3739.txt,astar,linearConflict,30,0.38,10,58
4x4,  3740.txt,astar,linearConflict,13,0.26,10,51
4x4,  3741.txt,astar,linearConflict,10,0.21,10,51
4x4,  3742.txt,astar,linearConflict,27,0.36,10,57
4x4,  3743.txt,astar,linearConflict,12,0.24,10,51
4x4,  3744.txt,astar,linearConflict,338,0.85,10,114
4x4,  3745.txt,astar,linearConflict,16,0.29,10,53
4x4,  3746.txt,astar,linearConflict,295,0.84,10,109
4x4,  3747.txt,astar,linearConflict,15,0.27,10,52
4x4,  3748.txt,astar,linearConflict,126,0.64,10,81
4x4,  3749.txt,astar,linearConflict,14,0.26,10,51
4x4,  3750.txt,astar,linearConflict,32,0.4,10,60
4x4,  3751.txt,astar,linearConflict,15,0.28,10,52
4x4,  3752.txt,astar,linearConflict,18,0.3,10,54
4x4,  3753.txt,astar,linearConflict,15,0.28,10,52
4x4,  3754.txt,astar,linearConflict,27,0.37,10,59
4x4,  7668.txt,astar,linearConflict,20,0.28,11,56
4x4,  7669.txt,astar,linearConflict,75,0.48,11,72
4x4,  7670.txt,astar,linearConflict,63,0.46,11,71
4x4,  7671.txt,astar,linearConflict,14,0.22,11,53
4x4,  7672.txt,astar,linearConflict,14,0.23,11,51
4x4,  7673.txt,astar,linearConflict,14,0.23,11,51
4x4,  7674.txt,astar,linearConflict,18,0.26,11,53
4x4,  7675.txt,astar,linearConflict,11,0.2,11,50
4x4,  7676.txt,astar,linearConflict,19,0.28,11,54
4x4,  7677.txt,astar,linearConflict,14,0.23,11,53
4x4,  7678.txt,astar,linearConflict,289,0.73,11,111
4x4,  7679.txt,astar,linearConflict,32,0.33,11,59
4x4,  7680.txt,astar,linearConflict,14,0.23,11,53
4x4,  7681.txt,astar,linearConflict,80,0.49,11,72
4x4,  7682.txt,astar,linearConflict,66,0.47,11,68
4x4,  7683.txt,astar,linearConflict,11,0.19,11,50
4x4,  7684.txt,astar,linearConflict,80,0.48,11,71
4x4,  7685.txt,astar,linearConflict,44,0.39,11,65
4x4,  7686.txt,astar,linearConflict,75,0.48,11,71
4x4,  7687.txt,astar,linearConflict,13,0.21,11,52
4x4,  7688.txt,astar,linearConflict,25,0.31,11,57
4x4,  7689.txt,astar,linearConflict,14,0.22,11,51
4x4,  7690.txt,astar,linearConflict,390,0.76,11,120
4x4,  7691.txt,astar,linearConflict,19,0.28,11,56
4x4,  7692.txt,astar,linearConflict,79,0.51,11,74
4x4,  9975.txt,astar,linearConflict,91,0.45,12,76
4x4,  9976.txt,astar,linearConflict,18,0.23,12,54
4x4,  9977.txt,astar,linearConflict,17,0.23,12,54
4x4,  9978.txt,astar,linearConflict,20,0.25,12,56
4x4,  9979.txt,astar,linearConflict,29,0.3,12,58
4x4,  9980.txt,astar,linearConflict,15,0.2,12,52
4x4,  9981.txt,astar,linearConflict,21,0.25,12,55
4x4,  9982.txt,astar,linearConflict,65,0.41,12,72
4x4,  9983.txt,astar,linearConflict,38,0.33,12,60
4x4,  9984.txt,astar,linearConflict,146,0.53,12,86
4x4,  9985.txt,astar,linearConflict,301,0.64,12,108
4x4,  9986.txt,astar,linearConflict,12,0.17,12,49
4x4,  9987.txt,astar,linearConflict,16,0.2,12,52
4x4,  9988.txt,astar,linearConflict,15,0.2,12,51
4x4,  9989.txt,astar,linearConflict,13,0.19,12,50
4x4,  9990.txt,astar,linearConflict,14,0.19,12,50
4x4,  9991.txt,astar,linearConflict,19,0.24,12,56
4x4,  9992.txt,astar,linearConflict,21,0.25,12,56
4x4,  9993.txt,astar,linearConflict,12,0.18,12,51
4x4,  9994.txt,astar,linearConflict,16,0.21,12,53
4x4,  9995.txt,astar,linearConflict,26,0.28,12,57
4x4,  9996.txt,astar,linearConflict,19,0.24,12,55
4x4,  9997.txt,astar,linearConflict,40,0.33,12,61
4x4,  9998.txt,astar,linearConflict,52,0.37,12,65
4x4,  9999.txt,astar,linearConflict,30,0.3,12,60
4x4, 31020.txt,astar,linearConflict,128,0.45,13,84
4x4, 31021.txt,astar,linearConflict,36,0.29,13,64
4x4, 31022.txt,astar,linearConflict,23,0.23,13,56
4x4, 31023.txt,astar,linearConflict,22,0.21,13,55
4x4, 31024.txt,astar,linearConflict,16,0.19,13,51
4x4, 31025.txt,astar,linearConflict,26,0.24,13,57
4x4, 31026.txt,astar,linearConflict,22,0.23,13,57
4x4, 31027.txt,astar,linearConflict,76,0.38,13,78
4x4, 31028.txt,astar,linearConflict,176,0.49,13,90
4x4, 31029.txt,astar,linearConflict,15,0.18,13,54
4x4, 31030.txt,astar,linearConflict,17,0.19,13,52
4x4, 31031.txt,astar,linearConflict,13,0.15,13,50
4x4, 31032.txt,astar,linearConflict,15,0.17,13,52
4x4, 31033.txt,astar,linearConflict,15,0.18,13,53
4x4, 31034.txt,astar,linearConflict,13,0.15,13,50
4x4, 31035.txt,astar,linearConflict,34,0.29,13,61
4x4, 31036.txt,astar,linearConflict,72,0.38,13,70
4x4, 31037.txt,astar,linearConflict,16,0.19,13,53
4x4, 31038.txt,astar,linearConflict,24,0.24,13,58
4x4, 31039.txt,astar,linearConflict,69,0.36,13,69
4x4, 31040.txt,astar,linearConflict,19,0.2,13,54
4x4, 31041.txt,astar,linearConflict,20,0.21,13,54
4x4, 31042.txt,astar,linearConflict,23,0.23,13,55
4x4, 31043.txt,astar,linearConflict,138,0.45,13,83
4x4, 31044.txt,astar,linearConflict,27,0.25,13,56
4x4, 61841.txt,astar,linearConflict,36,0.26,14,63
4x4, 61842.txt,astar,linearConflict,23,0.2,14,56
4x4, 61843.txt,astar,linearConflict,42,0.28,14,66
4x4, 61844.txt,astar,linearConflict,43,0.27,14,63
4x4, 61845.txt,astar,linearConflict,31,0.23,14,57
4x4, 61846.txt,astar,linearConflict,53,0.31,14,67
4x4, 61847.txt,astar,linearConflict,3444,0.85,14,302
4x4, 61848.txt,astar,linearConflict,36,0.26,14,61
4x4, 61849.txt,astar,linearConflict,5232,0.91,14,377
4x4, 61850.txt,astar,linearConflict,59,0.31,14,66
4x4, 61851.txt,astar,linearConflict,16,0.16,14,52
4x4, 61852.txt,astar,linearConflict,16,0.17,14,54
4x4, 61853.txt,astar,linearConflict,136,0.4,14,84
4x4, 61854.txt,astar,linearConflict,69,0.33,14,70
4x4, 61855.txt,astar,linearConflict,15,0.15,14,51
4x4, 61856.txt,astar,linearConflict,163,0.43,14,87
4x4, 61857.txt,astar,linearConflict,98,0.37,14,77
4x4, 61858.txt,astar,linearConflict,20,0.19,14,55
4x4, 61859.txt,astar,linearConflict,16,0.16,14,52
4x4, 61860.txt,astar,linearConflict,18,0.17,14,54
4x4, 61861.txt,astar,linearConflict,29,0.23,14,59
4x4, 61862.txt,astar,linearConflict,83,0.36,14,72
4x4, 61863.txt,astar,linearConflict,24,0.21,14,57
4x4, 61864.txt,astar,linearConflict,180,0.45,14,93
4x4, 61865.txt,astar,linearConflict,22,0.2,14,55
4x4, 99975.txt,astar,linearConflict,1735,0.67,15,203
4x4, 99976.txt,astar,linearConflict,1630,0.66,15,199
4x4, 99977.txt,astar,linearConflict,16,0.14,15,53
4x4, 99978.txt,astar,linearConflict,21,0.17,15,54
4x4, 99979.txt,astar,linearConflict,37,0.23,15,62
4x4, 99980.txt,astar,linearConflict,21,0.17,15,54
4x4, 99981.txt,astar,linearConflict,41,0.24,15,61
4x4, 99982.txt,astar,linearConflict,22,0.18,15,55
4x4, 99983.txt,astar,linearConflict,27,0.2,15,57
4x4, 99984.txt,astar,linearConflict,25,0.2,15,57
4x4, 99985.txt,astar,linearConflict,16,0.14,15,52
4x4, 99986.txt,astar,linearConflict,109,0.35,15,80
4x4, 99987.txt,astar,linearConflict,238,0.43,15,100
4x4, 99988.txt,astar,linearConflict,42,0.24,15,63
4x4, 99989.txt,astar,linearConflict,239,0.43,15,99
4x4, 99990.txt,astar,linearConflict,88,0.33,15,72
4x4, 99991.txt,astar,linearConflict,99,0.35,15,80
4x4, 99992.txt,astar,linearConflict,95,0.34,15,78
4x4, 99993.txt,astar,linearConflict,23,0.18,15,56
4x4, 99994.txt,astar,linearConflict,30,0.21,15,58
4x4, 99995.txt,astar,linearConflict,20,0.16,15,54
4x4, 99996.txt,astar,linearConflict,21,0.17,15,54
4x4, 99997.txt,astar,linearConflict,33,0.22,15,60
4x4, 99998.txt,astar,linearConflict,17,0.15,15,53
4x4, 99999.txt,astar,linearConflict,35,0.23,15,60
4x4, 241683.txt,astar,linearConflict,117,0.33,16,81
4x4, 241684.txt,astar,linearConflict,176,0.36,16,92
4x4, 241685.txt,astar,linearConflict,40,0.22,16,61
4x4, 241686.txt,astar,linearConflict,51,0.23,16,63
4x4, 241687.txt,astar,linearConflict,20,0.15,16,54
4x4, 241688.txt,astar,linearConflict,41,0.22,16,61
4x4, 241689.txt,astar,linearConflict,19,0.14,16,52
4x4, 241690.txt,astar,linearConflict,20,0.15,16,54
4x4, 241691.txt,astar,linearConflict,7348,0.79,16,464
4x4, 241692.txt,astar,linearConflict,17590,0.9,16,850
